model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,120,0.01,hinge,700,l1,0.819676549865229,0.819676549865229,0.819676549865229,0.819676549865229,5.952950429916382,0.1617958236487239,0.1632829189300537,0.022244677751745004
StochasticGradientDescent,iron,120,0.01,hinge,700,elasticnet,0.8010182689427973,0.8010182689427973,0.8010182689427973,0.8010182689427973,5.614428567886352,0.125794191137182,0.15139360427856446,0.015976016020778097
StochasticGradientDescent,iron,120,0.01,hinge,800,l2,0.7908655286013776,0.7908655286013776,0.7908655286013776,0.7908655286013776,3.9810294628143312,0.1455475248984666,0.15887069702148438,0.021158815667308612
StochasticGradientDescent,iron,120,0.01,hinge,800,l1,0.8214435459718479,0.8214435459718479,0.8214435459718479,0.8214435459718479,5.881954860687256,0.3380124393558797,0.1549920082092285,0.0136759876387687
StochasticGradientDescent,iron,120,0.01,hinge,800,elasticnet,0.8013776579814316,0.8013776579814316,0.8013776579814316,0.8013776579814316,5.67948546409607,0.22582262443293763,0.16613564491271973,0.019929391881490652
StochasticGradientDescent,iron,120,0.01,hinge,900,l2,0.7922731356693621,0.7922731356693621,0.7922731356693621,0.7922731356693621,3.780996561050415,0.14718768187913686,0.16911916732788085,0.02023439937386125
StochasticGradientDescent,iron,120,0.01,hinge,900,l1,0.8244684037136867,0.8244684037136867,0.8244684037136867,0.8244684037136867,5.700171947479248,0.2553338048285048,0.15497055053710937,0.011768967617789419
StochasticGradientDescent,iron,120,0.01,hinge,900,elasticnet,0.7964959568733153,0.7964959568733153,0.7964959568733153,0.7964959568733153,5.585679149627685,0.18819085473270522,0.1804964065551758,0.035541953605526685
StochasticGradientDescent,iron,120,0.01,hinge,1000,l2,0.7958969751422582,0.7958969751422582,0.7958969751422582,0.7958969751422582,3.793319892883301,0.20496422817073298,0.16597132682800292,0.01635483928974262
StochasticGradientDescent,iron,120,0.01,hinge,1000,l1,0.8223719676549865,0.8223719676549865,0.8223719676549865,0.8223719676549865,6.3538675785064695,0.22537119699156444,0.1774137496948242,0.01724871052610164
