model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,120,800,2,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,254.39523997306824,9.591199345196902,66.33507733345031,3.5268704043306793
SupportVectorMachine,iron,120,800,2,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,699.7106728553772,24.73101514431141,76.70173497200012,4.255099210775549
SupportVectorMachine,iron,120,800,3,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,221.30599164962769,10.235033419955508,39.54591331481934,1.3501915998645841
SupportVectorMachine,iron,120,800,3,poly,0.8575022461814914,0.8575022461814914,0.8575022461814914,0.8575022461814914,205.05595922470093,9.56533147471264,37.893267488479616,2.2623618269195167
SupportVectorMachine,iron,120,800,3,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,249.23161005973816,8.374344723183079,68.17379140853882,2.271983792939858
SupportVectorMachine,iron,120,800,3,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,693.7013241767884,39.42960014755733,78.9549912929535,4.40277199917662
SupportVectorMachine,iron,120,800,4,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,219.02795939445497,10.699762773865496,40.140651893615725,1.7558107413190267
SupportVectorMachine,iron,120,800,4,poly,0.8777478286912249,0.8777478286912249,0.8777478286912249,0.8777478286912249,177.46939477920532,4.539629936728849,35.342873668670656,2.237660972606631
SupportVectorMachine,iron,120,800,4,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,247.95294041633605,11.072992050001039,64.9403281211853,4.0225398910088
SupportVectorMachine,iron,120,800,4,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,693.7808531761169,27.042385915949897,70.35162906646728,6.151312936771058
SupportVectorMachine,iron,120,800,5,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,221.6633110523224,9.696221092386597,41.28370952606201,1.681491877978762
SupportVectorMachine,iron,120,800,5,poly,0.8976040730757712,0.8976040730757712,0.8976040730757712,0.8976040730757712,156.79554896354676,7.393746565624495,31.760182332992553,0.4813581121998241
SupportVectorMachine,iron,120,800,5,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,251.07685441970824,11.237064968723423,66.87186045646668,6.138877875800346
SupportVectorMachine,iron,120,800,5,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,688.1413031578064,20.256081429298145,73.26898703575134,6.990514475651501
SupportVectorMachine,iron,120,1000,1,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,222.3866515159607,9.127398156368956,39.854971742630006,1.6785936619473938
SupportVectorMachine,iron,120,1000,1,poly,0.7975741239892183,0.7975741239892183,0.7975741239892183,0.7975741239892183,305.87562413215636,9.959351343102686,50.6782591342926,4.443336869102939
SupportVectorMachine,iron,120,1000,1,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,251.23080525398254,12.061598224433089,65.83634023666382,3.461743721122918
SupportVectorMachine,iron,120,1000,1,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,705.5535063266755,19.995685169844986,76.8701847076416,3.0048159542783437
