model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,copper,120,auto,minkowski,18,uniform,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.999711033247161,0.19437050819396973,0.02187343844299663,21.142569255828857,0.13278480492989694
KNearestNeighbors,copper,120,auto,minkowski,18,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.999972860478372,0.24392170906066896,0.03495810573798537,21.46353669166565,0.21489614309099803
KNearestNeighbors,copper,120,auto,minkowski,21,uniform,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9996822499366292,0.18489933013916016,0.01280004845288966,21.274933958053587,0.28170280448754065
KNearestNeighbors,copper,120,auto,minkowski,21,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999990023901825,0.23891057968139648,0.044161506762535926,21.613065004348755,0.22264226670864024
KNearestNeighbors,copper,120,auto,minkowski,24,uniform,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9996137889628984,0.22114286422729493,0.01205668590813983,21.554548835754396,0.24252496168464943
KNearestNeighbors,copper,120,auto,minkowski,24,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999989570442818,0.20717358589172363,0.017097504342520727,21.698066473007202,0.2037507816132378
KNearestNeighbors,copper,120,auto,minkowski,27,uniform,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.999538809515928,0.19758501052856445,0.019922840556210315,22.026636600494385,0.0936806572393252
KNearestNeighbors,copper,120,auto,minkowski,27,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999988210065792,0.22286314964294435,0.04722487719373368,22.11694531440735,0.3435488426174492
KNearestNeighbors,copper,120,auto,minkowski,30,uniform,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9994604971452489,0.23266944885253907,0.018332687262147197,21.732440948486328,0.1456510358276883
KNearestNeighbors,copper,120,auto,minkowski,30,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999987983336289,0.2148928165435791,0.024253396646557297,21.064619970321655,0.3453658959646589
KNearestNeighbors,copper,120,auto,euclidean,3,uniform,0.9981696428571428,0.9981696428571428,0.9981696428571428,0.9981696428571428,0.9995387868429777,0.21373262405395507,0.025946234028611678,23.39151268005371,0.4175428397945863
KNearestNeighbors,copper,120,auto,euclidean,3,distance,0.9996651785714287,0.9996651785714287,0.9996651785714287,0.9996651785714287,0.999554646571782,0.20696210861206055,0.038766084789351264,20.745472145080566,0.17730117342901375
KNearestNeighbors,copper,120,auto,euclidean,6,uniform,0.9967410714285714,0.9967410714285714,0.9967410714285714,0.9967410714285714,0.9998084929244524,0.22949814796447754,0.050407437924459716,23.593229007720947,0.37202270459549097
KNearestNeighbors,copper,120,auto,euclidean,6,distance,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.9998718411478679,0.1969834327697754,0.018513247330581625,20.341741847991944,0.21966535258043782
KNearestNeighbors,copper,120,auto,euclidean,9,uniform,0.995892857142857,0.995892857142857,0.995892857142857,0.995892857142857,0.9998680434286762,0.22202892303466798,0.04495384724261541,23.037583684921266,0.4012119317237447
KNearestNeighbors,copper,120,auto,euclidean,9,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999732912644296,0.2023312568664551,0.027946898576881367,20.471874904632568,0.22991951006040867
