model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,copper,120,gini,901,501,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999988663524799,86.0340048789978,0.9106052054227205,2.0607314109802246,0.08903279768585723
RandomForest,copper,120,gini,901,601,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999995011950912,102.80888876914977,0.5751076811328136,2.3390862941741943,0.02930710789775045
RandomForest,copper,120,gini,901,701,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999996145598432,120.19854555130004,2.0341367020740613,3.043064498901367,0.15721455150931798
RandomForest,copper,120,gini,901,801,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999992404561617,139.28187675476073,2.6388788886696606,3.588266706466675,0.14766671831561376
RandomForest,copper,120,gini,901,901,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.999999489858616,159.8133541584015,1.1795720022321388,3.495853328704834,0.23182677140689512
RandomForest,copper,120,entropy,1,1,0.9008928571428572,0.9008928571428572,0.9008928571428572,0.9008928571428572,0.8574930019938594,0.15276613235473632,0.020700131735258774,0.30963878631591796,0.017140185528263886
RandomForest,copper,120,entropy,1,101,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9367368454942724,3.710486316680908,0.13403938806503757,0.3957085132598877,0.018343307141849046
RandomForest,copper,120,entropy,1,201,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9447833962356554,7.303232908248901,0.10536423502842389,0.4837935447692871,0.034348151391492276
RandomForest,copper,120,entropy,1,301,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9390526493115813,10.95460557937622,0.08246067921180734,0.5437483787536621,0.012072528022534442
RandomForest,copper,120,entropy,1,401,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9424973506657457,14.581432628631593,0.146626392857268,0.7005795955657959,0.07297639344077973
RandomForest,copper,120,entropy,1,501,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.943740791948019,18.068446254730226,0.060632236312335344,0.7543913841247558,0.03978993990910084
RandomForest,copper,120,entropy,1,601,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9414008641114855,22.259596061706542,0.0708752478520473,0.8629488945007324,0.07235721350218083
RandomForest,copper,120,entropy,1,701,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9389976220609622,26.36039137840271,0.16094337946583856,0.9514695167541504,0.03605321832949869
RandomForest,copper,120,entropy,1,801,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9414115544075988,30.01756157875061,0.12841454717441408,1.0364342212677002,0.03696367854225894
RandomForest,copper,120,entropy,1,901,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.9408394591866486,32.84718451499939,0.20621713239112652,1.0428144931793213,0.034090062478477255
RandomForest,copper,120,entropy,101,1,0.9987053571428571,0.9987053571428571,0.9987053571428571,0.9987053571428571,0.9962178344520923,0.2549893379211426,0.020367059766740497,0.3189839363098145,0.02873371312987245
RandomForest,copper,120,entropy,101,101,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999936515738881,14.740982913970948,0.2202049713737759,0.6590674877166748,0.03403064228214151
RandomForest,copper,120,entropy,101,201,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999319811488,28.22416615486145,0.231063213272617,0.9753857135772706,0.03826118339898873
RandomForest,copper,120,entropy,101,301,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998412893472,40.85868954658508,0.20264768299337568,1.2709924697875976,0.060481382503008115
RandomForest,copper,120,entropy,101,401,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999997165881199,53.779769802093504,0.5681946636065881,1.6552015781402587,0.027999013777957146
RandomForest,copper,120,entropy,101,501,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998866352481,67.20141458511353,0.53727470603106,1.9045554637908935,0.06418337197436634
RandomForest,copper,120,entropy,101,601,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.999999773270496,80.59586396217347,0.4801652775153526,2.230138874053955,0.03873723446887838
RandomForest,copper,120,entropy,101,701,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.999999829952872,94.40505614280701,0.3799084899395771,2.8107187271118166,0.1508347830918922
RandomForest,copper,120,entropy,101,801,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999093081984,108.69566698074341,1.2757051006300801,2.8316078186035156,0.07990985432822797
RandomForest,copper,120,entropy,101,901,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999319811488,122.1204396724701,1.1926572271491434,3.157238721847534,0.11012010699439581
