model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,240,800,4,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,420.45875973701476,15.26934369589606,180.3026137828827,85.9339250734663
SupportVectorMachine,iron,240,800,4,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,878.608753490448,40.646645231810176,126.27782196998596,7.046812064635415
SupportVectorMachine,iron,240,800,5,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,278.8009472370148,16.328607366837552,67.71821665763855,3.1445760485228313
SupportVectorMachine,iron,240,800,5,poly,0.929290206648697,0.929290206648697,0.929290206648697,0.929290206648697,232.4873134613037,6.19713415524703,59.320892572402954,2.0041215888647
SupportVectorMachine,iron,240,800,5,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,416.39058055877683,10.867124746659707,203.92852492332457,92.46857921664514
SupportVectorMachine,iron,240,800,5,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,874.7404233932496,62.89327409811605,136.61564741134643,5.089160812759817
SupportVectorMachine,iron,240,1000,1,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,284.3167390346527,36.13594874713574,68.76142358779907,4.73516805600978
SupportVectorMachine,iron,240,1000,1,poly,0.8292003593890387,0.8292003593890387,0.8292003593890387,0.8292003593890387,474.9131090641022,29.831802575276257,95.50029702186585,2.0617332012712213
SupportVectorMachine,iron,240,1000,1,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,417.99180111885073,10.482588865542194,212.00472540855407,100.47684727355382
SupportVectorMachine,iron,240,1000,1,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,853.8672845363617,65.34158787843859,121.71454949378968,8.366028367985061
SupportVectorMachine,iron,240,1000,2,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,299.0659918785095,27.333821177280186,70.73551301956176,7.211371406984003
SupportVectorMachine,iron,240,1000,2,poly,0.8474992512728361,0.8474992512728361,0.8474992512728361,0.8474992512728361,363.94170508384707,35.20974668423812,84.20578942298889,2.5884456550114696
SupportVectorMachine,iron,240,1000,2,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,420.7380822181702,19.04237714967403,222.8572880268097,100.26717623316826
SupportVectorMachine,iron,240,1000,2,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,850.7354416370392,60.7018598009704,124.43109803199768,14.513604706040468
SupportVectorMachine,iron,240,1000,3,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,271.56405267715456,17.417089210074597,68.44386010169983,7.139523344465919
SupportVectorMachine,iron,240,1000,3,poly,0.8771787960467206,0.8771787960467206,0.8771787960467206,0.8771787960467206,329.03508696556094,10.841339121452938,77.74441409111023,1.1848353677513985
SupportVectorMachine,iron,240,1000,3,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,428.2300851345062,13.07971381029608,222.6932014942169,110.72922232939608
SupportVectorMachine,iron,240,1000,3,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,866.4257105350495,20.0441922267748,122.74369311332703,6.797914733491676
SupportVectorMachine,iron,240,1000,4,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,278.21719484329225,8.718745902659494,62.9325168132782,1.6719935132949306
SupportVectorMachine,iron,240,1000,4,poly,0.9088948787061994,0.9088948787061994,0.9088948787061994,0.9088948787061994,257.90020847320557,13.629763841450833,65.98140659332276,3.0898784289538916
SupportVectorMachine,iron,240,1000,4,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,411.04511203765867,14.753969034214572,263.3347062587738,105.77878476062659
SupportVectorMachine,iron,240,1000,4,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,822.9842262268066,43.28471820319084,109.78402643203735,11.789493389874563
SupportVectorMachine,iron,240,1000,5,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,277.7422381401062,21.24681983053907,63.03069310188293,5.569847800799213
SupportVectorMachine,iron,240,1000,5,poly,0.929290206648697,0.929290206648697,0.929290206648697,0.929290206648697,214.8649573802948,6.262610135899891,56.796402549743654,2.2715274637251746
SupportVectorMachine,iron,240,1000,5,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,363.3572011470795,16.681583165209187,109.50343832969665,60.877979931804504
SupportVectorMachine,iron,240,1000,5,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,492.50416855812074,13.70815395477429,36.60200171470642,2.2960957188330013
